time,open,high,low,close,volume
2026-05-17 04:28:16.142040,1.07392,1.07439,1.07389,1.07394,374
2026-05-17 04:43:16.142040,1.07394,1.07443,1.07391,1.07407,853
2026-05-17 04:58:16.142040,1.07407,1.07484,1.07433,1.07466,284
2026-05-17 05:13:16.142040,1.07466,1.074,1.07294,1.07398,559
2026-05-17 05:28:16.142040,1.07398,1.07381,1.07334,1.07379,226
2026-05-17 05:43:16.142040,1.07379,1.07421,1.07354,1.07398,811
2026-05-17 05:58:16.142040,1.07398,1.07408,1.07387,1.0739,729
2026-05-17 06:13:16.142040,1.0739,1.0743,1.07382,1.07397,254
2026-05-17 06:28:16.142040,1.07397,1.07418,1.07382,1.07389,682
2026-05-17 06:43:16.142040,1.07389,1.07395,1.07354,1.07379,550
2026-05-17 06:58:16.142040,1.07379,1.0747,1.07402,1.07434,260
2026-05-17 07:13:16.142040,1.07434,1.07415,1.07402,1.07409,992
2026-05-17 07:28:16.142040,1.07409,1.07463,1.07384,1.07422,903
2026-05-17 07:43:16.142040,1.07422,1.07442,1.07376,1.07409,165
2026-05-17 07:58:16.142040,1.07409,1.07429,1.07409,1.07416,422
2026-05-17 08:13:16.142040,1.07416,1.07462,1.07405,1.07426,868
2026-05-17 08:28:16.142040,1.07426,1.07486,1.07443,1.07447,200
2026-05-17 08:43:16.142040,1.07447,1.0758,1.07499,1.07539,694
2026-05-17 08:58:16.142040,1.07539,1.07618,1.07511,1.07548,706
2026-05-17 09:13:16.142040,1.07548,1.07564,1.07542,1.0756,510
2026-05-17 09:28:16.142040,1.0756,1.07551,1.0751,1.07544,774
2026-05-17 09:43:16.142040,1.07544,1.07608,1.07597,1.07605,400
2026-05-17 09:58:16.142040,1.07605,1.07647,1.07591,1.07637,502
2026-05-17 10:13:16.142040,1.07637,1.07655,1.07579,1.07632,184
2026-05-17 10:28:16.142040,1.07632,1.07649,1.07608,1.07618,554
2026-05-17 10:43:16.142040,1.07618,1.07659,1.07623,1.07632,634
2026-05-17 10:58:16.142040,1.07632,1.07636,1.07596,1.07632,585
2026-05-17 11:13:16.142040,1.07632,1.07681,1.07627,1.07638,767
2026-05-17 11:28:16.142040,1.07638,1.07694,1.0766,1.07678,510
2026-05-17 11:43:16.142040,1.07678,1.07703,1.07676,1.07688,109
2026-05-17 11:58:16.142040,1.07688,1.07672,1.07614,1.07655,816
2026-05-17 12:13:16.142040,1.07655,1.07702,1.07609,1.07689,532
2026-05-17 12:28:16.142040,1.07689,1.07679,1.07663,1.07678,731
2026-05-17 12:43:16.142040,1.07678,1.07717,1.07648,1.07677,102
2026-05-17 12:58:16.142040,1.07677,1.07691,1.07645,1.07661,951
2026-05-17 13:13:16.142040,1.07661,1.07666,1.07627,1.07651,724
2026-05-17 13:28:16.142040,1.07651,1.07676,1.07624,1.07661,373
2026-05-17 13:43:16.142040,1.07661,1.07678,1.0764,1.07643,819
2026-05-17 13:58:16.142040,1.07643,1.07722,1.07675,1.0771,452
2026-05-17 14:13:16.142040,1.0771,1.07738,1.0771,1.07722,976
2026-05-17 14:28:16.142040,1.07722,1.07743,1.07652,1.07708,141
2026-05-17 14:43:16.142040,1.07708,1.07738,1.07669,1.0772,780
2026-05-17 14:58:16.142040,1.0772,1.0772,1.07687,1.07704,749
2026-05-17 15:13:16.142040,1.07704,1.07666,1.07607,1.0766,444
2026-05-17 15:28:16.142040,1.0766,1.07704,1.07664,1.07698,142
2026-05-17 15:43:16.142040,1.07698,1.07696,1.07602,1.07656,650
2026-05-17 15:58:16.142040,1.07656,1.07701,1.07643,1.07648,683
2026-05-17 16:13:16.142040,1.07648,1.07651,1.07593,1.07631,947
2026-05-17 16:28:16.142040,1.07631,1.07641,1.07605,1.0764,855
2026-05-17 16:43:16.142040,1.0764,1.07644,1.07625,1.07627,582
2026-05-17 16:58:16.142040,1.07627,1.07671,1.07607,1.07636,138
2026-05-17 17:13:16.142040,1.07636,1.07679,1.07623,1.07635,805
2026-05-17 17:28:16.142040,1.07635,1.07668,1.07623,1.07656,476
2026-05-17 17:43:16.142040,1.07656,1.07705,1.07631,1.07682,767
2026-05-17 17:58:16.142040,1.07682,1.0772,1.07691,1.07701,702
2026-05-17 18:13:16.142040,1.07701,1.07772,1.07702,1.07741,235
2026-05-17 18:28:16.142040,1.07741,1.07753,1.07722,1.07751,458
2026-05-17 18:43:16.142040,1.07751,1.0782,1.07754,1.07768,498
2026-05-17 18:58:16.142040,1.07768,1.0786,1.07836,1.07844,342
2026-05-17 19:13:16.142040,1.07844,1.07898,1.07858,1.07884,757
2026-05-17 19:28:16.142040,1.07884,1.07881,1.07847,1.07874,771
2026-05-17 19:43:16.142040,1.07874,1.07895,1.07855,1.0787,282
2026-05-17 19:58:16.142040,1.0787,1.07914,1.07856,1.07864,272
2026-05-17 20:13:16.142040,1.07864,1.07858,1.07851,1.07855,883
2026-05-17 20:28:16.142040,1.07855,1.07883,1.07817,1.0786,337
2026-05-17 20:43:16.142040,1.0786,1.07796,1.07743,1.07779,431
2026-05-17 20:58:16.142040,1.07779,1.07865,1.07842,1.07855,237
2026-05-17 21:13:16.142040,1.07855,1.07887,1.07867,1.07877,298
2026-05-17 21:28:16.142040,1.07877,1.07883,1.07848,1.07853,875
2026-05-17 21:43:16.142040,1.07853,1.0791,1.07833,1.07874,862
2026-05-17 21:58:16.142040,1.07874,1.07923,1.07889,1.07915,408
2026-05-17 22:13:16.142040,1.07915,1.0791,1.0789,1.07898,250
2026-05-17 22:28:16.142040,1.07898,1.07904,1.07846,1.07889,364
2026-05-17 22:43:16.142040,1.07889,1.07967,1.07897,1.07915,504
2026-05-17 22:58:16.142040,1.07915,1.07961,1.07924,1.07948,311
2026-05-17 23:13:16.142040,1.07948,1.07936,1.0784,1.07899,605
2026-05-17 23:28:16.142040,1.07899,1.07857,1.07818,1.07821,801
2026-05-17 23:43:16.142040,1.07821,1.07853,1.07808,1.0783,463
2026-05-17 23:58:16.142040,1.0783,1.07811,1.07785,1.07794,733
2026-05-18 00:13:16.142040,1.07794,1.07905,1.07809,1.07827,842
2026-05-18 00:28:16.142040,1.07827,1.07868,1.07854,1.07865,708
2026-05-18 00:43:16.142040,1.07865,1.07899,1.07866,1.07884,528
2026-05-18 00:58:16.142040,1.07884,1.07902,1.07892,1.07899,434
2026-05-18 01:13:16.142040,1.07899,1.07957,1.079,1.07926,773
2026-05-18 01:28:16.142040,1.07926,1.07962,1.07891,1.07943,660
2026-05-18 01:43:16.142040,1.07943,1.07926,1.07828,1.07896,277
2026-05-18 01:58:16.142040,1.07896,1.07874,1.07849,1.07855,135
2026-05-18 02:13:16.142040,1.07855,1.07917,1.07908,1.07911,958
2026-05-18 02:28:16.142040,1.07911,1.08002,1.07963,1.07974,479
2026-05-18 02:43:16.142040,1.07974,1.0793,1.07877,1.07914,427
2026-05-18 02:58:16.142040,1.07914,1.07878,1.07826,1.07852,152
2026-05-18 03:13:16.142040,1.07852,1.0783,1.07797,1.07826,156
2026-05-18 03:28:16.142040,1.07826,1.07846,1.07751,1.07822,678
2026-05-18 03:43:16.142040,1.07822,1.07877,1.07831,1.07834,327
2026-05-18 03:58:16.142040,1.07834,1.07899,1.07841,1.07873,985
2026-05-18 04:13:16.142040,1.07873,1.07878,1.07875,1.07876,663
2026-05-18 04:28:16.142040,1.07876,1.07867,1.07816,1.07861,982
2026-05-18 04:43:16.142040,1.07861,1.07881,1.07844,1.0786,991
2026-05-18 04:58:16.142040,1.0786,1.07899,1.07821,1.07878,479
2026-05-18 05:13:16.142040,1.07878,1.07919,1.0787,1.0789,323
2026-05-18 05:28:16.142040,1.0789,1.07881,1.07841,1.07856,245
2026-05-18 05:43:16.142040,1.07856,1.07917,1.07884,1.07905,189
2026-05-18 05:58:16.142040,1.07905,1.07969,1.07917,1.07925,403
2026-05-18 06:13:16.142040,1.07925,1.0798,1.07943,1.07951,579
2026-05-18 06:28:16.142040,1.07951,1.07933,1.07914,1.07928,442
2026-05-18 06:43:16.142040,1.07928,1.07899,1.07855,1.07897,342
2026-05-18 06:58:16.142040,1.07897,1.07869,1.07814,1.07848,257
2026-05-18 07:13:16.142040,1.07848,1.07837,1.07788,1.07813,149
2026-05-18 07:28:16.142040,1.07813,1.07857,1.0783,1.07853,388
2026-05-18 07:43:16.142040,1.07853,1.0782,1.07789,1.078,453
2026-05-18 07:58:16.142040,1.078,1.07801,1.07783,1.07796,119
2026-05-18 08:13:16.142040,1.07796,1.07849,1.07774,1.07816,360
2026-05-18 08:28:16.142040,1.07816,1.07818,1.07762,1.07785,378
2026-05-18 08:43:16.142040,1.07785,1.07779,1.07759,1.07772,631
2026-05-18 08:58:16.142040,1.07772,1.07866,1.07809,1.07817,785
2026-05-18 09:13:16.142040,1.07817,1.0781,1.07743,1.07775,471
2026-05-18 09:28:16.142040,1.07775,1.0779,1.07735,1.07784,234
2026-05-18 09:43:16.142040,1.07784,1.07808,1.07796,1.07805,386
2026-05-18 09:58:16.142040,1.07805,1.07848,1.07813,1.07845,653
2026-05-18 10:13:16.142040,1.07845,1.07799,1.07764,1.07781,550
2026-05-18 10:28:16.142040,1.07781,1.07763,1.07689,1.07753,112
2026-05-18 10:43:16.142040,1.07753,1.07834,1.07706,1.07776,624
2026-05-18 10:58:16.142040,1.07776,1.07833,1.07797,1.07808,133
2026-05-18 11:13:16.142040,1.07808,1.0785,1.0781,1.07844,131
2026-05-18 11:28:16.142040,1.07844,1.07822,1.07813,1.07817,931
2026-05-18 11:43:16.142040,1.07817,1.0785,1.07828,1.0783,506
2026-05-18 11:58:16.142040,1.0783,1.07907,1.07862,1.0787,856
2026-05-18 12:13:16.142040,1.0787,1.07826,1.07791,1.07818,575
2026-05-18 12:28:16.142040,1.07818,1.07827,1.07799,1.07814,549
2026-05-18 12:43:16.142040,1.07814,1.07916,1.07833,1.07879,833
2026-05-18 12:58:16.142040,1.07879,1.07889,1.07873,1.07886,155
2026-05-18 13:13:16.142040,1.07886,1.07933,1.07876,1.07922,137
2026-05-18 13:28:16.142040,1.07922,1.07928,1.0788,1.07882,717
2026-05-18 13:43:16.142040,1.07882,1.07882,1.07854,1.07865,362
2026-05-18 13:58:16.142040,1.07865,1.07937,1.07903,1.0791,446
2026-05-18 14:13:16.142040,1.0791,1.07925,1.07873,1.07916,546
2026-05-18 14:28:16.142040,1.07916,1.07949,1.07872,1.07883,282
2026-05-18 14:43:16.142040,1.07883,1.07937,1.07855,1.07903,822
2026-05-18 14:58:16.142040,1.07903,1.0785,1.07819,1.07835,795
2026-05-18 15:13:16.142040,1.07835,1.07846,1.07814,1.07841,642
2026-05-18 15:28:16.142040,1.07841,1.07852,1.07803,1.07834,142
2026-05-18 15:43:16.142040,1.07834,1.07834,1.07799,1.07817,734
2026-05-18 15:58:16.142040,1.07817,1.07828,1.07812,1.07816,405
2026-05-18 16:13:16.142040,1.07816,1.07835,1.07785,1.07802,894
2026-05-18 16:28:16.142040,1.07802,1.07785,1.07715,1.07774,817
2026-05-18 16:43:16.142040,1.07774,1.078,1.07751,1.07778,441
2026-05-18 16:58:16.142040,1.07778,1.07777,1.07734,1.07756,643
2026-05-18 17:13:16.142040,1.07756,1.0774,1.07727,1.07733,412
2026-05-18 17:28:16.142040,1.07733,1.07713,1.07669,1.07684,703
2026-05-18 17:43:16.142040,1.07684,1.07722,1.07654,1.07684,624
2026-05-18 17:58:16.142040,1.07684,1.0773,1.07719,1.0772,603
2026-05-18 18:13:16.142040,1.0772,1.07727,1.07639,1.07677,768
2026-05-18 18:28:16.142040,1.07677,1.07685,1.07619,1.07681,737
2026-05-18 18:43:16.142040,1.07681,1.07701,1.07665,1.07669,353
2026-05-18 18:58:16.142040,1.07669,1.07731,1.07649,1.07662,731
2026-05-18 19:13:16.142040,1.07662,1.07688,1.0765,1.07684,911
2026-05-18 19:28:16.142040,1.07684,1.07766,1.07658,1.07724,761
2026-05-18 19:43:16.142040,1.07724,1.07752,1.07693,1.07706,613
2026-05-18 19:58:16.142040,1.07706,1.07717,1.07666,1.07707,210
2026-05-18 20:13:16.142040,1.07707,1.0776,1.07724,1.07739,645
2026-05-18 20:28:16.142040,1.07739,1.07735,1.07682,1.07715,143
2026-05-18 20:43:16.142040,1.07715,1.07712,1.07665,1.0769,552
2026-05-18 20:58:16.142040,1.0769,1.07671,1.07621,1.07668,237
2026-05-18 21:13:16.142040,1.07668,1.07703,1.07655,1.07662,390
2026-05-18 21:28:16.142040,1.07662,1.07668,1.07653,1.07667,372
2026-05-18 21:43:16.142040,1.07667,1.0764,1.07607,1.07617,989
2026-05-18 21:58:16.142040,1.07617,1.07656,1.07598,1.07614,327
2026-05-18 22:13:16.142040,1.07614,1.07634,1.07562,1.07595,649
2026-05-18 22:28:16.142040,1.07595,1.0754,1.07517,1.07532,789
2026-05-18 22:43:16.142040,1.07532,1.07573,1.07523,1.07535,832
2026-05-18 22:58:16.142040,1.07535,1.07605,1.07578,1.07599,512
2026-05-18 23:13:16.142040,1.07599,1.0762,1.07587,1.07593,296
2026-05-18 23:28:16.142040,1.07593,1.07584,1.07575,1.07579,934
2026-05-18 23:43:16.142040,1.07579,1.07626,1.07598,1.07614,190
2026-05-18 23:58:16.142040,1.07614,1.07672,1.07621,1.07628,274
2026-05-19 00:13:16.142040,1.07628,1.07639,1.07579,1.07619,570
2026-05-19 00:28:16.142040,1.07619,1.0763,1.0757,1.07596,794
2026-05-19 00:43:16.142040,1.07596,1.07655,1.07611,1.0762,212
2026-05-19 00:58:16.142040,1.0762,1.07677,1.07597,1.07665,561
2026-05-19 01:13:16.142040,1.07665,1.07713,1.07635,1.07693,291
2026-05-19 01:28:16.142040,1.07693,1.07706,1.07663,1.07705,248
2026-05-19 01:43:16.142040,1.07705,1.0767,1.07658,1.0767,400
2026-05-19 01:58:16.142040,1.0767,1.07694,1.07658,1.07678,168
2026-05-19 02:13:16.142040,1.07678,1.0769,1.07611,1.07668,893
2026-05-19 02:28:16.142040,1.07668,1.07684,1.07625,1.07656,645
2026-05-19 02:43:16.142040,1.07656,1.0765,1.07629,1.0764,353
2026-05-19 02:58:16.142040,1.0764,1.077,1.07633,1.07643,625
2026-05-19 03:13:16.142040,1.07643,1.07654,1.07633,1.0764,961
2026-05-19 03:28:16.142040,1.0764,1.07684,1.07643,1.07663,489
2026-05-19 03:43:16.142040,1.07663,1.0767,1.0763,1.07649,366
2026-05-19 03:58:16.142040,1.07649,1.07727,1.07675,1.07692,993
2026-05-19 04:13:16.142040,1.07692,1.07706,1.07657,1.0769,508
2026-05-19 04:28:16.142040,1.0769,1.07692,1.07672,1.07692,384
2026-05-19 04:43:16.142040,1.07692,1.07637,1.07615,1.07632,296
2026-05-19 04:58:16.142040,1.07632,1.07628,1.07618,1.07619,838
2026-05-19 05:13:16.142040,1.07619,1.07586,1.0758,1.07583,836
2026-05-19 05:28:16.142040,1.07583,1.07561,1.07531,1.0756,660
2026-05-19 05:43:16.142040,1.0756,1.07602,1.07509,1.07552,116
2026-05-19 05:58:16.142040,1.07552,1.07551,1.07477,1.07534,563
2026-05-19 06:13:16.142040,1.07534,1.07578,1.07497,1.07532,189
2026-05-19 06:28:16.142040,1.07532,1.07564,1.07449,1.07527,759
2026-05-19 06:43:16.142040,1.07527,1.07565,1.07534,1.07544,871
2026-05-19 06:58:16.142040,1.07544,1.07589,1.0751,1.0754,306
2026-05-19 07:13:16.142040,1.0754,1.07554,1.07516,1.07533,764
2026-05-19 07:28:16.142040,1.07533,1.07512,1.07466,1.07508,236
2026-05-19 07:43:16.142040,1.07508,1.07539,1.07493,1.07509,375
2026-05-19 07:58:16.142040,1.07509,1.0752,1.07466,1.07504,512
2026-05-19 08:13:16.142040,1.07504,1.07445,1.07399,1.07425,528
2026-05-19 08:28:16.142040,1.07425,1.07432,1.07412,1.0743,638
2026-05-19 08:43:16.142040,1.0743,1.0741,1.07337,1.07398,503
2026-05-19 08:58:16.142040,1.07398,1.07398,1.07336,1.07376,196
2026-05-19 09:13:16.142040,1.07376,1.0738,1.07333,1.07356,312
2026-05-19 09:28:16.142040,1.07356,1.07354,1.07323,1.07329,454
2026-05-19 09:43:16.142040,1.07329,1.07365,1.07305,1.0734,483
2026-05-19 09:58:16.142040,1.0734,1.07303,1.07268,1.07292,181
2026-05-19 10:13:16.142040,1.07292,1.07285,1.0725,1.0726,559
2026-05-19 10:28:16.142040,1.0726,1.07245,1.07234,1.07236,517
2026-05-19 10:43:16.142040,1.07236,1.07287,1.07231,1.07248,181
2026-05-19 10:58:16.142040,1.07248,1.0729,1.0725,1.07258,269
2026-05-19 11:13:16.142040,1.07258,1.07327,1.07266,1.07275,862
2026-05-19 11:28:16.142040,1.07275,1.07343,1.07279,1.07314,665
2026-05-19 11:43:16.142040,1.07314,1.07402,1.07314,1.0737,248
2026-05-19 11:58:16.142040,1.0737,1.07428,1.07406,1.07412,705
2026-05-19 12:13:16.142040,1.07412,1.07423,1.07394,1.07399,578
2026-05-19 12:28:16.142040,1.07399,1.07401,1.07381,1.07381,806
2026-05-19 12:43:16.142040,1.07381,1.07363,1.07334,1.07356,631
2026-05-19 12:58:16.142040,1.07356,1.07378,1.07323,1.07371,909
2026-05-19 13:13:16.142040,1.07371,1.0734,1.07312,1.0732,325
2026-05-19 13:28:16.142040,1.0732,1.07353,1.0729,1.07302,366
2026-05-19 13:43:16.142040,1.07302,1.07294,1.07245,1.07264,121
2026-05-19 13:58:16.142040,1.07264,1.07303,1.07224,1.07258,794
2026-05-19 14:13:16.142040,1.07258,1.07263,1.07208,1.07237,801
2026-05-19 14:28:16.142040,1.07237,1.07249,1.072,1.07223,501
2026-05-19 14:43:16.142040,1.07223,1.07172,1.0711,1.07145,292
2026-05-19 14:58:16.142040,1.07145,1.0713,1.0711,1.07123,326
2026-05-19 15:13:16.142040,1.07123,1.07152,1.07118,1.07136,110
2026-05-19 15:28:16.142040,1.07136,1.07117,1.07089,1.071,257
2026-05-19 15:43:16.142040,1.071,1.07051,1.07017,1.07024,137
2026-05-19 15:58:16.142040,1.07024,1.07046,1.07022,1.07046,928
2026-05-19 16:13:16.142040,1.07046,1.0703,1.06962,1.07028,843
2026-05-19 16:28:16.142040,1.07028,1.07119,1.07012,1.07043,419
2026-05-19 16:43:16.142040,1.07043,1.07016,1.06947,1.07009,993
2026-05-19 16:58:16.142040,1.07009,1.07,1.06967,1.06987,835
2026-05-19 17:13:16.142040,1.06987,1.06994,1.06975,1.06983,664
2026-05-19 17:28:16.142040,1.06983,1.06965,1.06933,1.06962,739
2026-05-19 17:43:16.142040,1.06962,1.06932,1.06921,1.06925,421
2026-05-19 17:58:16.142040,1.06925,1.07003,1.06972,1.06972,913
2026-05-19 18:13:16.142040,1.06972,1.06993,1.06934,1.06988,448
2026-05-19 18:28:16.142040,1.06988,1.07045,1.06985,1.07002,887
2026-05-19 18:43:16.142040,1.07002,1.07034,1.0703,1.07031,100
2026-05-19 18:58:16.142040,1.07031,1.07073,1.07041,1.07042,495
2026-05-19 19:13:16.142040,1.07042,1.07092,1.0706,1.07065,566
2026-05-19 19:28:16.142040,1.07065,1.07214,1.07141,1.07158,646
2026-05-19 19:43:16.142040,1.07158,1.07177,1.07168,1.07171,161
2026-05-19 19:58:16.142040,1.07171,1.07189,1.07187,1.07188,623
2026-05-19 20:13:16.142040,1.07188,1.07205,1.0717,1.07181,334
2026-05-19 20:28:16.142040,1.07181,1.07186,1.07113,1.07184,861
2026-05-19 20:43:16.142040,1.07184,1.07245,1.07164,1.07205,578
2026-05-19 20:58:16.142040,1.07205,1.07266,1.0723,1.07231,431
2026-05-19 21:13:16.142040,1.07231,1.07251,1.07185,1.07194,188
2026-05-19 21:28:16.142040,1.07194,1.07258,1.07195,1.07233,490
2026-05-19 21:43:16.142040,1.07233,1.07216,1.07067,1.07161,362
2026-05-19 21:58:16.142040,1.07161,1.07211,1.07169,1.07177,624
2026-05-19 22:13:16.142040,1.07177,1.07272,1.07182,1.0719,489
2026-05-19 22:28:16.142040,1.0719,1.07182,1.07129,1.07144,849
2026-05-19 22:43:16.142040,1.07144,1.07129,1.07098,1.07116,606
2026-05-19 22:58:16.142040,1.07116,1.07158,1.0712,1.07155,968
2026-05-19 23:13:16.142040,1.07155,1.07124,1.07075,1.07121,324
2026-05-19 23:28:16.142040,1.07121,1.07131,1.07112,1.07129,872
2026-05-19 23:43:16.142040,1.07129,1.07112,1.07072,1.07105,216
2026-05-19 23:58:16.142040,1.07105,1.07106,1.07057,1.07078,856
2026-05-20 00:13:16.142040,1.07078,1.07124,1.07076,1.07082,210
2026-05-20 00:28:16.142040,1.07082,1.0713,1.07061,1.0711,405
2026-05-20 00:43:16.142040,1.0711,1.07101,1.07085,1.07096,363
2026-05-20 00:58:16.142040,1.07096,1.07056,1.06988,1.07037,265
2026-05-20 01:13:16.142040,1.07037,1.0705,1.07004,1.07043,862
2026-05-20 01:28:16.142040,1.07043,1.07099,1.07052,1.07091,581
2026-05-20 01:43:16.142040,1.07091,1.07107,1.07095,1.07098,703
2026-05-20 01:58:16.142040,1.07098,1.07109,1.07069,1.07071,710
2026-05-20 02:13:16.142040,1.07071,1.07036,1.06999,1.07027,555
2026-05-20 02:28:16.142040,1.07027,1.07006,1.06955,1.06995,710
2026-05-20 02:43:16.142040,1.06995,1.07053,1.06975,1.07001,287
2026-05-20 02:58:16.142040,1.07001,1.06988,1.06912,1.06968,661
2026-05-20 03:13:16.142040,1.06968,1.06961,1.06889,1.0695,701
2026-05-20 03:28:16.142040,1.0695,1.06982,1.0695,1.06974,571
2026-05-20 03:43:16.142040,1.06974,1.06971,1.06928,1.06951,589
2026-05-20 03:58:16.142040,1.06951,1.06973,1.06937,1.06955,559
2026-05-20 04:13:16.142040,1.06955,1.07005,1.06986,1.06988,686
2026-05-20 04:28:16.142040,1.06988,1.06987,1.06946,1.06954,900
2026-05-20 04:43:16.142040,1.06954,1.06949,1.06885,1.06909,837
2026-05-20 04:58:16.142040,1.06909,1.06918,1.06882,1.06891,125
2026-05-20 05:13:16.142040,1.06891,1.06964,1.0692,1.06934,672
2026-05-20 05:28:16.142040,1.06934,1.06965,1.06866,1.0692,127
2026-05-20 05:43:16.142040,1.0692,1.06944,1.06941,1.06942,925
2026-05-20 05:58:16.142040,1.06942,1.06995,1.06943,1.06969,772
2026-05-20 06:13:16.142040,1.06969,1.06956,1.0692,1.06946,144
2026-05-20 06:28:16.142040,1.06946,1.06994,1.06902,1.0694,299
2026-05-20 06:43:16.142040,1.0694,1.06986,1.06926,1.06945,855
2026-05-20 06:58:16.142040,1.06945,1.06926,1.06907,1.06918,922
2026-05-20 07:13:16.142040,1.06918,1.06929,1.06884,1.0691,263
2026-05-20 07:28:16.142040,1.0691,1.06918,1.0691,1.06915,528
2026-05-20 07:43:16.142040,1.06915,1.06977,1.06922,1.06954,889
2026-05-20 07:58:16.142040,1.06954,1.06946,1.06912,1.06935,840
2026-05-20 08:13:16.142040,1.06935,1.06938,1.06922,1.06934,522
2026-05-20 08:28:16.142040,1.06934,1.06971,1.06878,1.06919,856
2026-05-20 08:43:16.142040,1.06919,1.06887,1.06781,1.06861,768
2026-05-20 08:58:16.142040,1.06861,1.06938,1.06878,1.06885,228
2026-05-20 09:13:16.142040,1.06885,1.06995,1.06887,1.06931,738
2026-05-20 09:28:16.142040,1.06931,1.0696,1.0692,1.06933,192
2026-05-20 09:43:16.142040,1.06933,1.06885,1.06868,1.06875,415
2026-05-20 09:58:16.142040,1.06875,1.06961,1.06911,1.06933,781
2026-05-20 10:13:16.142040,1.06933,1.06956,1.06928,1.06935,683
2026-05-20 10:28:16.142040,1.06935,1.06957,1.0688,1.06931,689
2026-05-20 10:43:16.142040,1.06931,1.07,1.06967,1.06989,845
2026-05-20 10:58:16.142040,1.06989,1.07023,1.06968,1.06997,561
2026-05-20 11:13:16.142040,1.06997,1.07069,1.07052,1.07062,925
2026-05-20 11:28:16.142040,1.07062,1.0708,1.07017,1.07038,601
2026-05-20 11:43:16.142040,1.07038,1.07038,1.07002,1.07016,864
2026-05-20 11:58:16.142040,1.07016,1.07059,1.06992,1.07028,959
2026-05-20 12:13:16.142040,1.07028,1.07014,1.06953,1.06974,144
2026-05-20 12:28:16.142040,1.06974,1.07003,1.07,1.07001,553
2026-05-20 12:43:16.142040,1.07001,1.07023,1.06986,1.07001,899
2026-05-20 12:58:16.142040,1.07001,1.06967,1.06859,1.06901,237
2026-05-20 13:13:16.142040,1.06901,1.06966,1.06908,1.06937,874
2026-05-20 13:28:16.142040,1.06937,1.06964,1.06938,1.06961,866
2026-05-20 13:43:16.142040,1.06961,1.06967,1.06923,1.06932,910
2026-05-20 13:58:16.142040,1.06932,1.06998,1.06915,1.06945,115
2026-05-20 14:13:16.142040,1.06945,1.07014,1.06963,1.06997,587
2026-05-20 14:28:16.142040,1.06997,1.07028,1.06971,1.0698,246
2026-05-20 14:43:16.142040,1.0698,1.06995,1.06955,1.06979,262
2026-05-20 14:58:16.142040,1.06979,1.07,1.06936,1.06946,754
2026-05-20 15:13:16.142040,1.06946,1.07002,1.06902,1.06945,735
2026-05-20 15:28:16.142040,1.06945,1.06929,1.06921,1.06922,330
2026-05-20 15:43:16.142040,1.06922,1.06924,1.06861,1.06903,756
2026-05-20 15:58:16.142040,1.06903,1.069,1.06865,1.06883,907
2026-05-20 16:13:16.142040,1.06883,1.0689,1.06876,1.0688,416
2026-05-20 16:28:16.142040,1.0688,1.06915,1.06891,1.06894,185
2026-05-20 16:43:16.142040,1.06894,1.06953,1.06856,1.06906,630
2026-05-20 16:58:16.142040,1.06906,1.06905,1.06884,1.06899,396
2026-05-20 17:13:16.142040,1.06899,1.06902,1.06879,1.06901,940
2026-05-20 17:28:16.142040,1.06901,1.06908,1.06842,1.069,922
2026-05-20 17:43:16.142040,1.069,1.06883,1.06836,1.06872,773
2026-05-20 17:58:16.142040,1.06872,1.06972,1.06915,1.06932,623
2026-05-20 18:13:16.142040,1.06932,1.0694,1.06884,1.06899,291
2026-05-20 18:28:16.142040,1.06899,1.06995,1.06899,1.06943,660
2026-05-20 18:43:16.142040,1.06943,1.06937,1.06901,1.06928,496
2026-05-20 18:58:16.142040,1.06928,1.06938,1.06896,1.06925,627
2026-05-20 19:13:16.142040,1.06925,1.0701,1.0694,1.06973,647
2026-05-20 19:28:16.142040,1.06973,1.06955,1.06922,1.0695,331
2026-05-20 19:43:16.142040,1.0695,1.06931,1.06902,1.06924,437
2026-05-20 19:58:16.142040,1.06924,1.06931,1.06897,1.06925,584
2026-05-20 20:13:16.142040,1.06925,1.06943,1.06925,1.06936,861
2026-05-20 20:28:16.142040,1.06936,1.06916,1.06837,1.06912,774
2026-05-20 20:43:16.142040,1.06912,1.06936,1.06893,1.06917,828
2026-05-20 20:58:16.142040,1.06917,1.0697,1.06953,1.06958,965
2026-05-20 21:13:16.142040,1.06958,1.06999,1.06966,1.06981,518
2026-05-20 21:28:16.142040,1.06981,1.0707,1.07035,1.07048,482
2026-05-20 21:43:16.142040,1.07048,1.07058,1.0703,1.07046,429
2026-05-20 21:58:16.142040,1.07046,1.07156,1.0711,1.07116,978
2026-05-20 22:13:16.142040,1.07116,1.07146,1.07107,1.07125,761
2026-05-20 22:28:16.142040,1.07125,1.07203,1.07172,1.07177,758
2026-05-20 22:43:16.142040,1.07177,1.07155,1.07115,1.07134,331
2026-05-20 22:58:16.142040,1.07134,1.07114,1.07071,1.07108,508
2026-05-20 23:13:16.142040,1.07108,1.07084,1.07038,1.07049,782
2026-05-20 23:28:16.142040,1.07049,1.07071,1.07032,1.07035,663
2026-05-20 23:43:16.142040,1.07035,1.07099,1.07063,1.07067,883
2026-05-20 23:58:16.142040,1.07067,1.07096,1.07041,1.0706,343
2026-05-21 00:13:16.142040,1.0706,1.07058,1.07026,1.07041,999
